Nombre,Jornada,Puntos,Minutos,amarillas,rojas,goles,asist,asistSinGol,paradas,centros,despejes,penFallados,encajados,tiros,regates,recuperaciones,perdidas,ptsMarca,Valor
Koundé,566,Sevilla FC,14,2,90,0,0,0,0,0,0,0,0,0,2,0,1,13,23,2,17.474413497356956
Koundé,566,Sevilla FC,15,4,90,0,0,0,0,0,0,0,5,0,2,0,0,6,5,2,17.413560299971095
Koundé,566,Sevilla FC,16,8,90,0,0,0,0,0,0,0,3,0,0,0,0,7,12,2,17.40087795363689
Koundé,566,Sevilla FC,17,8,90,2,0,0,0,0,0,0,7,0,0,0,1,12,16,2,17.464706874023012
Koundé,566,Sevilla FC,18,11,90,0,0,0,1,0,0,0,4,0,1,0,2,15,12,2,17.540233466206917
Koundé,566,Sevilla FC,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.42352352560874
Koundé,566,Sevilla FC,20,3,45,0,0,0,0,0,0,0,0,0,0,0,0,5,6,1,17.498684189790286
Koundé,566,Sevilla FC,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.44095267108584
Koundé,566,Sevilla FC,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.36292940904559
Koundé,566,Sevilla FC,23,5,32,0,0,0,0,0,0,1,0,0,0,0,2,2,9,2,17.29802177753305
Koundé,566,Sevilla FC,24,7,90,0,0,0,0,0,0,1,3,0,0,0,0,5,15,1,17.342010249366876
Koundé,566,Sevilla FC,25,-1,76,2,1,0,0,0,0,0,3,0,1,0,0,1,7,0,17.347672428069494
Koundé,566,Sevilla FC,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.22861048907278
Koundé,566,Sevilla FC,27,10,90,0,0,0,0,1,0,0,6,0,0,0,3,9,19,2,17.30876294831742
Koundé,566,Sevilla FC,28,6,90,0,0,0,0,0,0,0,6,0,1,0,3,7,17,2,17.428286122482717
Koundé,566,Sevilla FC,29,9,90,0,0,0,0,0,0,0,2,0,0,0,1,12,5,2,17.50920532482838
Koundé,566,Sevilla FC,30,7,90,0,0,0,0,0,0,0,7,0,1,0,0,4,4,3,17.575277833679248
Koundé,566,Sevilla FC,31,1,90,0,0,0,0,0,0,0,1,0,2,0,0,8,9,1,17.613183877041195
Koundé,566,Sevilla FC,32,3,90,0,0,0,0,0,0,0,5,0,3,0,1,11,5,0,17.5929571220375
Koundé,566,Sevilla FC,33,8,90,0,0,1,0,0,0,1,1,0,2,1,0,3,7,2,17.584653787622138
Koundé,566,Sevilla FC,34,5,90,0,0,0,0,1,0,1,3,0,1,0,0,3,8,2,17.698650556349854
Koundé,566,Sevilla FC,35,13,90,0,0,1,0,0,0,0,8,0,1,1,0,8,5,2,17.72671831116461
Koundé,566,Sevilla FC,36,6,90,0,0,0,0,0,0,0,1,0,0,0,0,8,14,1,17.76235629265372
Koundé,566,Sevilla FC,37,4,90,0,0,0,0,0,0,0,1,0,1,0,0,2,6,2,17.790356257089645
Koundé,566,Sevilla FC,38,5,90,0,0,0,0,0,0,0,2,0,0,0,1,4,9,1,17.766724776110568
Catena,1033,Rayo Vallecano,1,3,90,0,0,0,0,0,0,0,3,0,3,0,0,7,4,1,13.560708626837291
Catena,1033,Rayo Vallecano,2,5,90,0,0,0,0,0,0,0,6,0,1,0,0,7,8,1,13.454569383735576
Catena,1033,Rayo Vallecano,3,10,90,0,0,0,0,0,0,0,5,0,0,0,0,12,14,3,13.480278352186922
Catena,1033,Rayo Vallecano,4,3,90,0,0,0,0,0,0,0,0,0,1,0,0,6,15,1,14.12476941825239
Catena,1033,Rayo Vallecano,5,12,90,0,0,0,1,1,0,0,5,0,0,1,0,7,15,2,14.405912134336754
Catena,1033,Rayo Vallecano,6,6,90,2,0,0,0,0,0,0,9,0,1,0,1,6,11,2,14.764860753724356
Catena,1033,Rayo Vallecano,7,2,90,0,0,0,0,0,0,0,2,0,1,0,0,2,14,1,14.96537569020181
Catena,1033,Rayo Vallecano,8,4,90,0,0,0,0,0,0,0,7,0,1,0,0,3,9,1,15.216734171146205
Catena,1033,Rayo Vallecano,9,4,90,0,0,0,0,0,0,0,2,0,1,0,0,8,9,2,15.487413656160834
Catena,1033,Rayo Vallecano,10,1,90,0,0,0,0,0,0,0,2,0,3,0,0,4,3,1,15.53116154252663
Catena,1033,Rayo Vallecano,11,8,90,0,0,0,0,0,0,0,3,0,0,0,0,4,6,2,15.528043361465974
Catena,1033,Rayo Vallecano,12,8,90,0,0,0,0,0,0,0,6,0,0,0,1,9,17,2,15.59245600608324
Catena,1033,Rayo Vallecano,13,1,90,0,0,0,0,0,0,0,2,0,2,0,0,4,4,1,15.726043979136369
Catena,1033,Rayo Vallecano,14,4,90,0,0,0,0,0,0,0,3,0,1,0,0,6,11,1,15.753813416245796
Catena,1033,Rayo Vallecano,15,3,90,2,0,0,0,0,0,0,2,0,1,1,0,5,9,2,15.794827021800005
Catena,1033,Rayo Vallecano,16,8,90,0,0,0,0,0,0,0,3,0,0,0,1,5,7,1,15.79413776221812
Catena,1033,Rayo Vallecano,17,0,90,2,0,0,0,0,0,0,5,0,2,0,0,6,7,1,15.862799190615126
Catena,1033,Rayo Vallecano,18,13,90,0,0,1,0,0,0,0,3,0,0,2,0,3,17,2,15.911668720115685
Catena,1033,Rayo Vallecano,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.067979242715882
Catena,1033,Rayo Vallecano,20,4,90,0,0,0,0,0,0,0,4,0,1,0,0,2,11,2,15.990565074510474
Catena,1033,Rayo Vallecano,21,9,90,2,0,0,0,0,0,0,9,0,0,0,0,3,3,2,15.973072537864065
Catena,1033,Rayo Vallecano,22,4,90,0,0,0,0,0,0,0,4,0,1,0,0,7,11,1,15.935924402867446
Catena,1033,Rayo Vallecano,23,3,90,0,0,0,0,0,0,0,5,0,2,0,0,13,9,1,15.83152775757845
Catena,1033,Rayo Vallecano,24,4,90,0,0,0,0,0,0,0,6,0,3,0,0,10,15,1,15.783476117023092
Catena,1033,Rayo Vallecano,25,1,90,2,0,0,0,0,0,0,2,0,2,0,0,6,7,1,15.727174366847144
Catena,1033,Rayo Vallecano,26,5,90,2,0,0,0,0,0,0,6,0,1,0,0,4,4,2,15.635115874490753
Catena,1033,Rayo Vallecano,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.480871988735304
Catena,1033,Rayo Vallecano,28,5,90,0,0,0,0,0,0,0,5,0,1,0,0,6,6,1,15.41541759556123
Catena,1033,Rayo Vallecano,29,6,90,0,0,0,0,0,0,0,8,0,1,0,0,12,12,1,15.38480915946331
Catena,1033,Rayo Vallecano,30,11,90,2,0,1,0,0,0,0,14,0,2,1,0,7,10,2,15.310442484344732
Catena,1033,Rayo Vallecano,31,4,90,2,0,0,0,0,0,0,5,0,1,0,1,5,13,2,15.385689004494216
